F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,Class
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,0.86,0.86,0.0,0.0,0.0,0.85,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,0.9,0.9,0.0,0.0,0.0,0.89,1.0,0
9.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,0.94,0.94,0.0,0.0,0.0,0.93,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,0.98,0.98,0.0,0.0,0.0,0.97,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
12.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
22.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
13.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
9.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
17.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,14,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,28,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,19,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,21,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1,18,4,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
